Start,End,Open,High,Low,Close,Volume,Market Cap
2025-02-08,2025-02-09,0.9999954497601323,0.999999180130762,0.9998793449399499,0.9999951720770666,7586436944.371938,56148917040.589165
2025-02-07,2025-02-08,0.9999561773871747,1.000004298616417,0.9999009438478197,0.9999255834440045,8312104829.330739,55892039168.89719
2025-02-06,2025-02-07,0.9999596063250475,1.0000117051866717,0.9998851095843144,0.9999687243297571,8808080585.26089,55505171555.570564
2025-02-05,2025-02-06,0.9999830955437209,1.0000219308307288,0.9998748941759104,1.000012903678,10908722674.045076,55114320772.07988
2025-02-04,2025-02-05,1.0000022912697497,1.0000536288440947,0.9999014623110837,1.0000170451324693,15394580177.92738,54653225345.4804
2025-02-03,2025-02-04,0.9999936518698354,1.000149625648166,0.9998967697271656,0.9999347615113844,22921985461.999645,53679650720.11101
2025-02-02,2025-02-03,1.0000003035565745,1.0001719511720903,0.9999054284817721,0.9999084507729976,7948727342.508721,53359395688.269035
2025-02-01,2025-02-02,1.0000472895960177,1.000071106123321,0.999960140020698,1.0000133106050024,8367584677.865725,53310489831.547455
2025-01-31,2025-02-01,1.000004822660778,1.000080469398429,0.9999802816196771,1.0000040660998433,7365056186.0438175,53214423790.06908
2025-01-30,2025-01-31,0.9998995740626883,1.0000811871889397,0.9998995740626883,0.9999927850125234,8472381258.651663,52784745843.87487
2025-01-29,2025-01-30,0.9999040704050564,1.0000976393391592,0.9999005441864454,0.9999029889019836,7725455737.103865,52536412577.10251
2025-01-28,2025-01-29,1.0000902215291494,1.0000917499698245,0.9999019495289807,0.9999019495289807,11300649020.840994,52385851661.12615
2025-01-27,2025-01-28,1.0000031886274592,1.000083790243986,0.9998995801758844,0.9999364524320761,10651941803.994495,52249002256.17877
2025-01-26,2025-01-27,0.9999854705873051,1.0000745733259937,0.9998990158091202,1.0000745733259937,5956773092.887241,52184427161.53613
2025-01-25,2025-01-26,0.9999820316694669,1.0001611632073202,0.9999820316694669,0.9999906580019643,9020105299.118517,52186047457.97732
2025-01-24,2025-01-25,0.9999311676910557,1.0000157135100463,0.9998969604112409,0.9999164291184651,20221941604.70715,52056660956.51087
2025-01-23,2025-01-24,0.9999836919603395,1.0000983302697664,0.999905310857311,0.9999989145924943,17590504257.33137,51563994563.62819
2025-01-22,2025-01-23,1.0000863469411143,1.0000929782220567,0.9999909057507,1.0000838679124193,13737760122.509554,51059401414.23457
2025-01-21,2025-01-22,0.9999999134610327,1.000135039926653,0.9999469743203686,1.0000566948764598,21863324126.59096,48383251955.78499
2025-01-20,2025-01-21,1.0000725226149534,1.00009369560698,0.9998821146224588,0.9999584998205554,35417454386.96728,48064228662.22762
2025-01-19,2025-01-20,0.9999609881132767,1.0000890927018624,0.9998983567584467,1.0000890927018624,20209174019.577484,47689053344.77854
2025-01-18,2025-01-19,0.9999986395010688,0.9999990886654752,0.9999001083135325,0.9999282652130447,15240733924.956026,47395284375.42673
2025-01-17,2025-01-18,0.999959022301039,1.0000949013340774,0.9999000728633758,0.9999003605996356,9036271604.809187,46555320185.06672
2025-01-16,2025-01-17,0.9999509021227265,1.0000033193686981,0.9998679000953772,0.9999368893336844,9097816998.05993,46241161185.36973
2025-01-15,2025-01-16,1.0000001048296918,1.0000001048296918,0.9998972337417746,0.9999037033770293,6696740624.980946,45831520648.39755
2025-01-14,2025-01-15,0.9999678915671242,0.9999981384728202,0.9998718825767974,0.9999980809315574,8913707233.602228,45738785018.481926
2025-01-13,2025-01-14,0.999899612536438,0.9999991209730779,0.999857513602662,0.9998996533182448,5913692616.89684,45719457052.77683
2025-01-12,2025-01-13,0.9999988341933875,0.9999998547453453,0.9998012425647904,0.9998728836962146,2779693741.4977746,45734307724.23026
2025-01-11,2025-01-12,0.9999745918927159,1.0000000866981056,0.9999001892909958,0.9999001892909958,5781266982.131257,45722233454.88461
2025-01-10,2025-01-11,0.9999881876307739,1,0.9998947605676343,0.9999978135621431,8760433652.88853,45498446945.75403
2025-01-09,2025-01-10,0.9999356976110415,1.0007765125883303,0.9992741116425109,1.000029759237967,8266834193.920062,45333595130.24992
2025-01-08,2025-01-09,0.9998095830084727,1.0019525093656165,0.9984792592629623,1.0002037906127115,10828786623.879198,45464394374.78885
